0.0693305	0.04887106	-0.034144916	0.028609548	-0.0011812013	0.026829557	-0.0058090137	0.0010457131	0.06363835	0.017554965	0.040099785	-0.0014321245	0.028488489	-0.14562811	-0.032417845	0.007482291
0.10580399	-0.07620967	0.04109737	0.017333657	0.056178693	0.035788257	-0.01029539	0.04266475	0.010478959	0.04561977	0.04522408	0.03631636	0.03909857	-0.13258864	-0.05651013	0.027088229
0.04080181	-0.062091045	-0.048692953	0.032071453	0.020984938	0.01599412	0.02725439	-0.0407296	-0.0411866	0.08264371	0.09318744	0.0141802775	-0.009126347	-0.07487795	-0.13786873	0.014432712
0.055429365	-0.06960703	-0.053856637	0.020972978	-0.0041394494	0.042751223	-0.029454406	0.08054047	0.067513935	0.0612335	-0.013360934	0.0279627	0.02428392	-0.10393324	-0.020153834	0.04986047
0.043311905	0.0032722002	-0.0041307644	0.0256761	-0.002912081	-0.045393907	-0.020903075	-0.069657855	0.086919844	0.053332392	0.076842815	-0.035559583	-0.017533371	-0.040872455	-0.04841827	0.06726748
0.0685872	-0.04481253	0.032689944	0.048969872	-0.016524667	0.025582807	-0.042018972	0.05575796	0.0007640302	0.046231046	0.029341368	-0.036867492	0.019145975	-0.076889366	-0.13828158	0.009646064
0.0842826	-0.01314616	-0.009077636	-0.018222539	0.0036716925	-0.0060511213	0.042433385	0.022487592	-0.0077136615	0.03543973	0.098295234	-0.025338545	0.02621119	-0.10133943	-0.09187814	0.104542315
0.02785089	-0.08723814	0.0022606272	0.014918347	-0.03396155	0.053233773	-0.11957567	-0.02584305	0.0018070474	-0.011883471	0.047041953	0.028280126	-0.01936496	-0.07238026	-0.11536901	0.036388528
0.058873706	-0.09147265	0.081700645	0.04253687	0.015768498	-0.011642034	-0.008882436	-0.0015536974	-0.007774393	0.059187658	-0.0017056782	0.035566732	-0.0059111407	-0.11745924	-0.06325439	0.030617028
0.028392272	-0.048388675	-0.01314974	0.09721138	0.083459325	0.021591997	-0.01509002	-0.013694326	0.030018426	0.06542346	0.052386496	0.04531285	-0.024587147	-0.058430713	-0.10179604	0.10068014
-0.012876193	0.0028606798	-0.0293168	0.05179412	0.055502705	-0.059907854	-0.06395128	0.0270615	0.0405078	0.012355927	0.028179293	-0.014157302	0.05935945	-0.0964601	0.0057419906	0.060540862
0.09967038	0.043863684	-0.036505558	0.041945744	0.0360498	0.086512916	-0.056222655	-0.026938124	0.059094477	0.071874425	-0.008397121	0.0024234522	-0.011435875	-0.11758809	-0.08384369	0.09738373
0.043188922	-0.06566712	0.011125503	0.08626789	0.039446585	-0.012401008	-0.061644517	-0.050263647	0.012407973	-0.06933555	0.007720575	0.04968576	0.053116202	-0.04397588	0.046363942	-0.04193892
0.031332113	-0.024105005	0.102101505	-0.04350194	0.01004017	0.06424874	0.0042497013	-0.044750664	-0.0789205	-0.14095174	0.058250602	-0.09116546	-0.023210566	-0.08306345	-0.042506628	0.10942535
-0.029446803	-0.15503252	-0.016647445	0.06842743	-0.05700694	0.033286605	0.02762275	0.036233194	-0.052804016	-0.005907889	0.076206855	-0.035675462	-0.0462143	-0.056999624	-0.08657594	0.030358197
0.03425788	0.032770645	0.03257121	0.01871264	0.008310219	0.07824131	0.012224706	-0.012023659	0.017961916	0.012985984	-0.0017257932	-0.08173258	0.092261694	-0.078656666	-0.049389873	0.047076125
0.05203584	-0.051998764	-0.042280667	-0.0018115714	-0.039678093	-0.05094334	-0.09714741	0.054296467	-0.018387035	0.032621596	0.06997215	-0.019849658	0.094856836	-0.12510678	-0.03001409	0.0033740606
-0.01786672	0.00032335028	0.009252205	-0.017962573	0.055600286	0.037369944	-0.09324529	0.015413443	-0.009947917	-0.043990225	0.031114476	-0.028427748	0.0087954905	-0.11786868	0.0048839385	0.06950296
0.053613283	-0.033276655	-0.032431982	0.026947292	0.082875736	-0.0064394004	-0.06208	0.002592007	0.1403424	0.020338725	0.016108481	0.020146495	-0.054541875	0.02193556	0.10169106	0.070931904
0.065721154	0.05434012	-0.0061831665	0.0061179325	0.094695084	0.048525326	-0.037150174	0.026049595	0.05554327	0.06450046	0.03833135	0.028977113	0.07863542	-0.0943815	-0.10600984	0.04812423
0.078495026	0.08211402	0.012124833	-0.026356058	0.052204687	0.025116494	-0.026542908	0.04978948	0.027402984	-0.005701856	0.029276036	0.06495687	-0.010277346	-0.10580817	-0.0082366625	-0.099938326
0.10736982	-0.035572156	0.019457772	0.012168686	0.0014268624	-0.07259292	0.044612892	-0.040583357	-0.08104386	-0.050111637	-0.068627015	-0.08833937	-0.14526087	-0.11462172	0.027922092	0.106538184
-0.044447	0.019226627	-0.053662136	0.1236782	0.08652258	0.014779343	0.036941733	0.04862047	0.0355674	0.10750848	0.11776135	0.03779424	0.021428773	-0.055667456	0.028242562	0.0032685853
-0.009127815	0.118389495	0.047621768	0.013207871	0.00572908	0.0972274	-0.011816842	-0.017215278	-0.0068514757	-0.05758483	0.06137754	0.056960493	-0.068948045	-0.12615447	-0.15762135	0.014667332
0.00018114809	0.0009777637	0.03696197	-0.043474026	-0.012501771	0.010954081	-0.07897385	0.027398428	0.055478368	0.08371834	0.1017737	0.07763263	0.0547082	-0.0288864	-0.047234833	-0.026460614
0.117272414	0.08012084	-0.08288036	-0.014487957	-0.016985271	-0.036988262	-0.009991152	0.07142002	-0.0034743967	-0.060513597	-0.02655026	-0.0077585457	-0.051263437	-0.037272044	-0.09920586	0.006047165
-0.02457401	-0.09030125	-0.014291751	0.05056954	0.030610822	0.04661369	-0.017630285	-0.0012757133	-0.010763722	0.0076707858	0.050745267	-0.01164198	-0.02380808	-0.09639833	0.022226388	0.004236189
0.1559673	-0.029635075	-0.04912443	0.0026889276	-0.023784976	0.005474451	-0.03667365	-0.0060636173	0.0586997	0.076019995	-0.04084227	-0.076241285	0.0146354595	0.02018181	0.12592475	-0.12853742
0.053979926	-0.008584686	0.09107238	0.06254431	0.032585602	-0.049040318	-0.07139199	0.014656909	0.0020102814	-0.019223455	-0.0077988934	0.08287576	0.03209174	-0.02168751	-0.033629663	0.020868436
0.017117085	-0.07458382	0.031948842	0.005233069	0.028620046	-0.028666008	0.09595808	-0.03809875	-0.020900548	0.04915888	0.058662303	-0.07360273	-0.08796556	-0.06984309	-0.15308818	0.028470343
0.070583776	-0.066494785	0.024883224	-0.024050655	0.053527273	0.046517335	0.008105221	-0.012887773	-0.05291107	-0.016783964	-0.01384403	-0.021667976	-0.08846158	-0.061428055	-0.16487662	-0.027112164
0.017654594	-0.13515761	0.03269298	-0.03233085	-0.028467318	-0.114741616	-0.029122923	0.10056555	0.050967254	-0.0019459451	-0.028238162	0.10301518	-0.068391725	-0.10267149	-0.06398903	0.091225624
0.03848565	0.01221894	0.019034926	-0.0062339255	-0.07772729	0.072775766	-0.123464875	-0.0063849105	-0.05815028	0.02290221	0.010085569	0.03635067	-0.057642724	-0.0795611	-1.86652e-05	0.069965236
0.07791261	0.0023491622	-0.007565063	-0.0058669457	0.06230064	-0.090111285	-0.033126753	0.040394966	0.027588418	-0.019734792	0.028155405	0.015102605	0.01411699	-0.064532205	-0.015860233	-0.03282705
-0.043700892	0.13615352	0.06221868	0.016819965	0.02436805	0.041269317	0.0137788365	0.04007749	0.010706424	0.13268043	0.09208478	-0.027975935	-0.001347731	0.0004453561	-0.03249099	-0.069862545
0.021558804	0.031605467	0.04941573	0.011853881	-0.012766183	-0.039398078	0.0073845536	-0.07355747	-0.050324168	-0.026747927	0.060105417	0.028112074	0.03494426	-0.0014480469	-0.07666759	0.080125995
0.017705478	0.026035331	-0.09349985	0.050907657	0.029044038	0.11437026	0.047116995	0.024107907	0.042897154	0.0047299624	-0.030156365	0.061169308	-0.051001664	0.015736545	-0.090663575	0.03710258
0.07860509	0.119226396	0.031187901	-0.07610318	0.010648381	0.016618367	0.010493136	0.008886481	-0.09351173	0.037472688	0.039630845	-0.026046904	-0.07312245	-0.031605784	0.008276118	0.009371256
